year,event,discipline,gender,round_name,rank,athlete,country,score,points,start_date,end_date,scraped_at
2025,IFSC World Cup Krakow 2025,Speed,Men,Final,12.0,Jie YANG,CHN,5.13 (5.12),,2025-07-05,2025-07-06,2025-08-21T22:31:19.985316
2025,IFSC World Cup Krakow 2025,Speed,Men,Final,13.0,Veddriq LEONARDO,INA,5.61 (5.16),,2025-07-05,2025-07-06,2025-08-21T22:31:19.985316
2025,IFSC World Cup Krakow 2025,Speed,Men,Final,14.0,Ludovico FOSSALI,ITA,12.55 (5.16),,2025-07-05,2025-07-06,2025-08-21T22:31:19.985316
2025,IFSC World Cup Krakow 2025,Speed,Men,Final,15.0,Beknur ALTYNBEKOV,KAZ,6.68 (5.17),,2025-07-05,2025-07-06,2025-08-21T22:31:19.985316
2025,IFSC World Cup Krakow 2025,Speed,Men,Final,16.0,Shouhong CHU,CHN,FALSE START (5.18),,2025-07-05,2025-07-06,2025-08-21T22:31:19.985316
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,1.0,Desak MADE RITA KUSUMA DEWI,INA,6.27,,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,2.0,Emma HUNT,USA,7.56,,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,3.0,Aleksandra MIROSLAW,POL,6.36,,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,4.0,Natalia KALUCKA,POL,6.64,,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,5.0,Yafei ZHOU,CHN,6.94 (6.68),,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,6.0,Jimin JEONG,KOR,FALSE START (6.71),,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,7.0,Aleksandra KALUCKA,POL,FALSE START (6.85),,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,8.0,Yumei QIN,CHN,9.21 (6.86),,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,9.0,Beatrice COLLI,ITA,7.00,,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,10.0,Mengli ZHANG,CHN,10.68 (7.05),,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,11.0,Giulia RANDI,ITA,FALL (7.06),,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,12.0,Narda Mutia AMANDA,INA,7.08,,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,13.0,Shaoqin ZHANG,CHN,11.18 (7.11),,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,14.0,Puja LESTARI,INA,8.36 (7.15),,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,15.0,Carla MARTÍNEZ VIDAL,ESP,7.17 (7.16),,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Krakow 2025,Speed,Women,Final,,Lijuan DENG,CHN,DNS,,2025-07-05,2025-07-06,2025-08-21T22:31:20.886298
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,1.0,Alberto GINÉS LÓPEZ,ESP,39,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,2.0,Sorato ANRAKU,JPN,37+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,3.0,Shion OMATA,JPN,37+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,4.0,Colin DUFFY,USA,37+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,5.0,Filip SCHENK,ITA,37+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,6.0,Luka POTOCAR,SLO,37,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,7.0,Jonas UTELLI,SUI,37,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,8.0,Satone YOSHIDA,JPN,36+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,9.0,Dohyun LEE,KOR,36+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,10.0,Yannick FLOHÉ,GER,36+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,11.0,Stefano GHISOLFI,ITA,36+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,12.0,Martin STRANIK,CZE,36,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,13.0,Hannes VAN DUYSEN,BEL,35+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,14.0,Jesse GRUPPER,USA,33,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,15.0,Hyunseung NOH,KOR,31+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,16.0,Sam AVEZOU,FRA,30+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,17.0,Alexander MEGOS,GER,30+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,18.0,Yannick NAGEL,GER,30+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,19.0,Max BERTONE,FRA,30+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,20.0,Toby ROBERTS,GBR,28+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,21.0,Neo SUZUKI,JPN,26+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,22.0,Giovanni PLACCI,ITA,26+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,23.0,Yufei PAN,CHN,26+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Semi-final,24.0,Guillermo PEINADO FRANGANILLO,ESP,26+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.119618
2025,IFSC World Cup Chamonix 2025,Lead,Men,Final,1.0,Sorato ANRAKU,JPN,TOP,,2025-07-11,2025-07-13,2025-08-21T22:31:22.907624
2025,IFSC World Cup Chamonix 2025,Lead,Men,Final,2.0,Alberto GINÉS LÓPEZ,ESP,43+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.907624
2025,IFSC World Cup Chamonix 2025,Lead,Men,Final,3.0,Filip SCHENK,ITA,43+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.907624
2025,IFSC World Cup Chamonix 2025,Lead,Men,Final,4.0,Satone YOSHIDA,JPN,39+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.907624
2025,IFSC World Cup Chamonix 2025,Lead,Men,Final,5.0,Colin DUFFY,USA,38+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.907624
2025,IFSC World Cup Chamonix 2025,Lead,Men,Final,6.0,Jonas UTELLI,SUI,36,,2025-07-11,2025-07-13,2025-08-21T22:31:22.907624
2025,IFSC World Cup Chamonix 2025,Lead,Men,Final,7.0,Luka POTOCAR,SLO,31,,2025-07-11,2025-07-13,2025-08-21T22:31:22.907624
2025,IFSC World Cup Chamonix 2025,Lead,Men,Final,8.0,Shion OMATA,JPN,29+,,2025-07-11,2025-07-13,2025-08-21T22:31:22.907624
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,1.0,Annie SANDERS,USA,TOP,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,2.0,Erin MCNEICE,GBR,43+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,3.0,Chaehyun SEO,KOR,42,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,4.0,Zélia AVEZOU,FRA,41+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,5.0,Camille POUGET,FRA,39,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,6.0,Brooke RABOUTOU,USA,38+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,7.0,Geila MACIÀ MARTÍN,ESP,36+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,8.0,Natsuki TANII,JPN,35,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,9.0,Laura ROGORA,ITA,34+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,10.0,Mei KOTAKE,JPN,34,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,11.0,Chaeyeong KIM,KOR,34,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,12.0,Manon HILY,FRA,33+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,13.0,Julia FISER,AUT,32+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,14.0,Natsumi HIRANO,JPN,32+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,15.0,Oceania MACKENZIE,AUS,30,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,16.0,Rosa REKAR,SLO,29+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,17.0,Lucka RAKOVEC,SLO,29+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,18.0,Lynn VAN DER MEER,NED,29+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,19.0,Iziar MARTÍNEZ ALMENDROS,ESP,29+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,20.0,Mattea PÖTZI,AUT,28,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,21.0,Kohana MUGISHIMA,JPN,27+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,22.0,Lucija TARKUS,SLO,26,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,23.0,Anja KÖHLER,BRA,23+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Semi-final,24.0,Heloïse DOUMONT,BEL,23+,,2025-07-11,2025-07-13,2025-08-21T22:31:23.782758
2025,IFSC World Cup Chamonix 2025,Lead,Women,Final,1.0,Chaehyun SEO,KOR,44+,,2025-07-11,2025-07-13,2025-08-21T22:31:24.518680
2025,IFSC World Cup Chamonix 2025,Lead,Women,Final,2.0,Annie SANDERS,USA,43+,,2025-07-11,2025-07-13,2025-08-21T22:31:24.518680
2025,IFSC World Cup Chamonix 2025,Lead,Women,Final,3.0,Erin MCNEICE,GBR,42+,,2025-07-11,2025-07-13,2025-08-21T22:31:24.518680
2025,IFSC World Cup Chamonix 2025,Lead,Women,Final,4.0,Brooke RABOUTOU,USA,40+,,2025-07-11,2025-07-13,2025-08-21T22:31:24.518680
2025,IFSC World Cup Chamonix 2025,Lead,Women,Final,5.0,Camille POUGET,FRA,34+,,2025-07-11,2025-07-13,2025-08-21T22:31:24.518680
2025,IFSC World Cup Chamonix 2025,Lead,Women,Final,6.0,Zélia AVEZOU,FRA,34,,2025-07-11,2025-07-13,2025-08-21T22:31:24.518680
2025,IFSC World Cup Chamonix 2025,Lead,Women,Final,7.0,Geila MACIÀ MARTÍN,ESP,23+,,2025-07-11,2025-07-13,2025-08-21T22:31:24.518680
2025,IFSC World Cup Chamonix 2025,Lead,Women,Final,8.0,Natsuki TANII,JPN,13+,,2025-07-11,2025-07-13,2025-08-21T22:31:24.518680
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,1.0,Samuel WATSON,USA,4.65,,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,2.0,Rishat KHAIBULLIN,KAZ,4.87,,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,3.0,Zach HAMMER,USA,4.96,,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,4.0,Erik NOYA CARDONA,ESP,5.08,,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,5.0,Jianguo LONG,CHN,4.92 (4.78),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,6.0,Amir MAIMURATOV,KAZ,5.96 (4.89),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,7.0,Ryo OMASA,JPN,5.06 (4.95),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,8.0,Matteo ZURLONI,ITA,6.26 (5.08),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,9.0,Kiromal KATIBIN,INA,5.28 (4.93),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,10.0,Raharjati NURSAMSA,INA,FALL (4.98),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,11.0,Xu LI,CHN,5.13 (5.05),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,12.0,Pierre REBREYEND,FRA,5.58 (5.08),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,13.0,Gian Luca ZODDA,ITA,6.33 (5.08),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,14.0,Leander CARMANNS,GER,5.20 (5.08),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,15.0,Shouhong CHU,CHN,5.16 (5.09),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Men,Final,16.0,Ludovico FOSSALI,ITA,5.13 (5.09),,2025-07-11,2025-07-13,2025-08-21T22:31:25.400092
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,1.0,Aleksandra MIROSLAW,POL,6.19,,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,2.0,Desak MADE RITA KUSUMA DEWI,INA,6.46,,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,3.0,Emma HUNT,USA,6.35,,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,4.0,Yumei QIN,CHN,6.36,,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,5.0,Yafei ZHOU,CHN,6.51,,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,6.0,Natalia KALUCKA,POL,6.52,,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,7.0,Jimin JEONG,KOR,11.36 (6.59),,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,8.0,Mengli ZHANG,CHN,FALL (6.89),,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,9.0,Aleksandra KALUCKA,POL,FALL (6.80),,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,10.0,Rajiah SALLSABILLAH,INA,7.07 (6.94),,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,11.0,Capucine VIGLIONE,FRA,6.97,,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,12.0,Isis ROTHFORK,USA,7.43 (7.01),,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,13.0,Giulia RANDI,ITA,8.93 (7.03),,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,14.0,Beatrice COLLI,ITA,7.44 (7.03),,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,15.0,Leslie Adriana ROMERO PÉREZ,ESP,7.07,,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Chamonix 2025,Speed,Women,Final,16.0,Shaoqin ZHANG,CHN,8.27 (7.08),,2025-07-11,2025-07-13,2025-08-21T22:31:26.295825
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,1.0,Satone YOSHIDA,JPN,47+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,2.0,Alberto GINÉS LÓPEZ,ESP,46+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,2.0,Neo SUZUKI,JPN,46+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,4.0,Sorato ANRAKU,JPN,45+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,5.0,Shion OMATA,JPN,45+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,6.0,Dohyun LEE,KOR,45+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,7.0,Colin DUFFY,USA,43+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,8.0,Jakub KONECNY,CZE,43+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,9.0,Jesse GRUPPER,USA,43,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,10.0,Toby ROBERTS,GBR,42+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,11.0,Giovanni PLACCI,ITA,42+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,12.0,Filip SCHENK,ITA,42+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,13.0,Luka POTOCAR,SLO,42+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,14.0,Max BERTONE,FRA,42+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,15.0,Jonas UTELLI,SUI,42+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,16.0,Putra TRI RAMADANI,INA,40+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,17.0,Zento MURASHITA,JPN,39+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,18.0,Yannick FLOHÉ,GER,39,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,19.0,Younès AUBERT MASMOUDI,FRA,39,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,20.0,Guillermo PEINADO FRANGANILLO,ESP,38+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,21.0,Hannes VAN DUYSEN,BEL,38+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,22.0,Yufei PAN,CHN,38+,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,23.0,Hyunseung NOH,KOR,37,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Semi-final,24.0,Yannick NAGEL,GER,34,,2025-07-18,2025-07-19,2025-08-21T22:31:27.385245
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Final,1.0,Dohyun LEE,KOR,40+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.107238
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Final,2.0,Alberto GINÉS LÓPEZ,ESP,40,,2025-07-18,2025-07-19,2025-08-21T22:31:28.107238
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Final,3.0,Satone YOSHIDA,JPN,39+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.107238
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Final,4.0,Colin DUFFY,USA,39+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.107238
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Final,5.0,Sorato ANRAKU,JPN,39,,2025-07-18,2025-07-19,2025-08-21T22:31:28.107238
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Final,6.0,Shion OMATA,JPN,38+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.107238
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Final,7.0,Neo SUZUKI,JPN,33,,2025-07-18,2025-07-19,2025-08-21T22:31:28.107238
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Men,Final,8.0,Jakub KONECNY,CZE,30+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.107238
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Women,Semi-final,1.0,Annie SANDERS,USA,TOP,,2025-07-18,2025-07-19,2025-08-21T22:31:28.986198
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Women,Semi-final,2.0,Laura ROGORA,ITA,46+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.986198
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Women,Semi-final,2.0,Chaehyun SEO,KOR,46+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.986198
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Women,Semi-final,4.0,Brooke RABOUTOU,USA,43+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.986198
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Women,Semi-final,5.0,Rosa REKAR,SLO,43+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.986198
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Women,Semi-final,6.0,Erin MCNEICE,GBR,43,,2025-07-18,2025-07-19,2025-08-21T22:31:28.986198
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Women,Semi-final,7.0,Manon HILY,FRA,40+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.986198
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Women,Semi-final,8.0,Heloïse DOUMONT,BEL,39+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.986198
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Women,Semi-final,9.0,Jain KIM,KOR,39+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.986198
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Women,Semi-final,9.0,Mia KRAMPL,SLO,39+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.986198
2025,IFSC World Cup Comunidad de Madrid 2025,Lead,Women,Semi-final,11.0,Camille POUGET,FRA,39+,,2025-07-18,2025-07-19,2025-08-21T22:31:28.986198
