year,event,discipline,gender,round_type,round_name,rank,athlete,country,score,points,start_date,end_date,scraped_at
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,15.0,Isis ROTHFORK,USA,7.64,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,16.0,Julia KOCH,GER,7.68,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,17.0,Ren KOYAMATSU,JPN,7.74,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,18.0,Fumika KAWAKAMI,JPN,7.90,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,19.0,Assel MARLENOVA,KAZ,8.00,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,20.0,Kaitlyn BONE,USA,8.21,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,21.0,Jimin HWANG,KOR,8.23,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,22.0,Haruka KANETANI,JPN,8.24,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,23.0,Heeju NOH,KOR,8.39,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,24.0,Anahí RIVEROS,CHI,8.40,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,25.0,Dasom YUN,KOR,8.44,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,26.0,Sarah TETZLAFF,NZL,8.63,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,27.0,Anna BALARSHINA,KAZ,8.72,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,28.0,Lily NGUYEN,USA,8.84,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,29.0,Arina KOZLOVA,KAZ,9.10,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Qualification,Qualification,30.0,Aniya HOLDER,RSA,10.92,,2024-07-17,2024-07-19,2025-08-22T11:54:34.215976
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,1.0,Lijuan DENG,CHN,6.41 (AsR),,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,2.0,Jimin JEONG,KOR,6.53,,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,3.0,Shaoqin ZHANG,CHN,6.46,,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,4.0,Shengyan WANG,CHN,6.73,,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,5.0,Natalia KALUCKA,POL,6.71,,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,6.0,Giulia RANDI,ITA,6.92 (6.85),,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,7.0,Beatrice COLLI,ITA,7.03 (6.94),,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,8.0,Mi YANG,CHN,FALSE START (7.09),,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,9.0,Leslie Adriana ROMERO PÉREZ,ESP,7.15 (7.12),,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,10.0,Franziska RITTER,GER,7.27,,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,11.0,Agnese FIORIO,ITA,7.41,,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,12.0,Carla MARTÍNEZ VIDAL,ESP,FALL (7.50),,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,13.0,Isis ROTHFORK,USA,7.52,,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,14.0,Sophia CURCIO,USA,7.55,,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,15.0,Karin HAYASHI,JPN,7.76 (7.60),,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Briançon 2024,Speed,Women,Final,Final,16.0,Julia KOCH,GER,7.75 (7.68),,2024-07-17,2024-07-19,2025-08-22T11:54:34.981672
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,1.0,Sorato ANRAKU,JPN,1.73,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,2.0,Toby ROBERTS,GBR,2.74,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,3.0,Shion OMATA,JPN,3.67,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,4.0,Dohyun LEE,KOR,4.74,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,5.0,Taisei HOMMA,JPN,5.48,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,6.0,Jonas UTELLI,SUI,6.24,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,7.0,Ao YURIKUSA,JPN,6.54,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,8.0,Sascha LEHMANN,SUI,7.5,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,9.0,Zento MURASHITA,JPN,7.75,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,10.0,Satone YOSHIDA,JPN,8.44,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,11.0,Sam AVEZOU,FRA,9.08,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,12.0,Kibeom KWON,KOR,12.49,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,13.0,Max BERTONE,FRA,12.55,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,14.0,Masahiro HIGUCHI,JPN,13.49,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,15.0,Nino GRÜNENFELDER,SUI,16.43,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,16.0,Shuta TANAKA,JPN,18.17,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,17.0,Yuta IMAIZUMI,JPN,18.33,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,18.0,Yannick FLOHÉ,GER,18.73,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,19.0,Mejdi SCHALCK,FRA,19.44,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,20.0,Filip SCHENK,ITA,20.31,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,21.0,Jules MARCHALAND,FRA,21.63,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,22.0,Martin STRANIK,CZE,21.87,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,23.0,Yoshiyuki OGATA,JPN,23.49,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,24.0,Ties VANCRAEYNEST,BEL,24.03,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,25.0,Ross FULKERSON,USA,25.26,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,26.0,Giorgio TOMATIS,ITA,25.69,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,27.0,Sebastian HALENKE,GER,26.74,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,28.0,Hannes PUMAN,SWE,27.33,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,29.0,Guillermo PEINADO FRANGANILLO,ESP,28.24,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,30.0,Luka POTOCAR,SLO,30.67,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,31.0,Max DINGER,GER,31.24,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,32.0,Radin FOROUGHIAN,IRI,33.47,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,33.0,Davide Marco COLOMBO,ITA,34.19,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,34.0,Felix MADER,AUT,35.41,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,35.0,Milan PRESKAR,SLO,35.87,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,36.0,Felipe HO FOGANHOLO,BRA,36.73,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,36.0,Jan STIPEK,CZE,36.73,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,38.0,Nathan SATO,USA,36.88,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,39.0,Martin BERGANT,SLO,39.19,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,40.0,Simon POTUCEK,CZE,40.23,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,41.0,Mototaka ISHIZU,JPN,42.0,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,41.0,Gorazd JUREKOVIC,SLO,42.0,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,41.0,Dylan SOIN,AUS,42.0,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,41.0,Lovro ČREP,SLO,42.0,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,45.0,Christoph HANKE,GER,43.44,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,46.0,Junzhe HU,CHN,43.58,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,47.0,Dimitri FLICK,SUI,44.86,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,47.0,Muhammed Oğuz KAĞANOĞLU,TUR,44.86,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,49.0,Johannes HOFHERR,AUT,45.55,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,50.0,Luka JERMAN,SLO,46.23,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,50.0,Lukas MOKROLUSKY,CZE,46.23,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,52.0,Jinwei YAO,CHN,47.96,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,53.0,Seungchan CHOI,KOR,51.76,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,54.0,Jair Octavio MORENO MONTOYA,MEX,52.24,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,55.0,Mohammad GARAKANI,IRI,52.74,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,56.0,Ege DUMAN,TUR,54.24,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,57.0,Samo GOLOB,SLO,55.75,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Qualification,Qualification,58.0,Rodrigo IASI HANADA,BRA,58.0,,2024-09-06,2024-09-07,2025-08-22T11:54:36.116263
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,1.0,Sorato ANRAKU,JPN,41+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,2.0,Toby ROBERTS,GBR,40+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,3.0,Shion OMATA,JPN,33+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,4.0,Yannick FLOHÉ,GER,33+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,5.0,Sam AVEZOU,FRA,32,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,6.0,Ao YURIKUSA,JPN,28+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,7.0,Max BERTONE,FRA,28+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,8.0,Dohyun LEE,KOR,27,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,9.0,Sascha LEHMANN,SUI,27,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,10.0,Zento MURASHITA,JPN,27,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,11.0,Kibeom KWON,KOR,27,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,12.0,Yuta IMAIZUMI,JPN,27,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,13.0,Filip SCHENK,ITA,27,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,14.0,Martin STRANIK,CZE,27,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,15.0,Jonas UTELLI,SUI,26+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,16.0,Masahiro HIGUCHI,JPN,26+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,17.0,Shuta TANAKA,JPN,26+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,18.0,Yoshiyuki OGATA,JPN,26+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,19.0,Ties VANCRAEYNEST,BEL,26+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,20.0,Satone YOSHIDA,JPN,25+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,21.0,Mejdi SCHALCK,FRA,25+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,22.0,Ross FULKERSON,USA,23+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,23.0,Giorgio TOMATIS,ITA,23+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,24.0,Jules MARCHALAND,FRA,22+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,25.0,Taisei HOMMA,JPN,21+,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Semifinal,Semi-final,26.0,Nino GRÜNENFELDER,SUI,17,,2024-09-06,2024-09-07,2025-08-22T11:54:36.869559
2024,IFSC World Cup Koper 2024,Lead,Men,Final,Final,1.0,Toby ROBERTS,GBR,40,,2024-09-06,2024-09-07,2025-08-22T11:54:37.599261
2024,IFSC World Cup Koper 2024,Lead,Men,Final,Final,2.0,Sorato ANRAKU,JPN,35,,2024-09-06,2024-09-07,2025-08-22T11:54:37.599261
2024,IFSC World Cup Koper 2024,Lead,Men,Final,Final,3.0,Sam AVEZOU,FRA,31+,,2024-09-06,2024-09-07,2025-08-22T11:54:37.599261
2024,IFSC World Cup Koper 2024,Lead,Men,Final,Final,4.0,Shion OMATA,JPN,30+,,2024-09-06,2024-09-07,2025-08-22T11:54:37.599261
2024,IFSC World Cup Koper 2024,Lead,Men,Final,Final,5.0,Yannick FLOHÉ,GER,30+,,2024-09-06,2024-09-07,2025-08-22T11:54:37.599261
2024,IFSC World Cup Koper 2024,Lead,Men,Final,Final,6.0,Max BERTONE,FRA,25+,,2024-09-06,2024-09-07,2025-08-22T11:54:37.599261
2024,IFSC World Cup Koper 2024,Lead,Men,Final,Final,7.0,Ao YURIKUSA,JPN,16,,2024-09-06,2024-09-07,2025-08-22T11:54:37.599261
2024,IFSC World Cup Koper 2024,Lead,Men,Final,Final,8.0,Dohyun LEE,KOR,12+,,2024-09-06,2024-09-07,2025-08-22T11:54:37.599261
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,1.0,Janja GARNBRET,SLO,1.0,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,2.0,Annie SANDERS,USA,2.65,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,3.0,Jessica PILZ,AUT,3.87,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,4.0,Mei KOTAKE,JPN,5.39,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,5.0,Chaehyun SEO,KOR,5.48,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,6.0,Erin MCNEICE,GBR,6.52,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,7.0,Laura ROGORA,ITA,7.12,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,8.0,Oceania MACKENZIE,AUS,9.08,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,9.0,Zélia AVEZOU,FRA,11.1,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,9.0,Natsuki TANII,JPN,11.1,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,11.0,Heloïse DOUMONT,BEL,11.84,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,12.0,Camille POUGET,FRA,12.85,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,13.0,Manon HILY,FRA,12.87,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,14.0,Flora OBLASSER,AUT,13.62,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,15.0,Rosa REKAR,SLO,13.98,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,16.0,Hélène JANICOT,FRA,15.47,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,16.0,Mia KRAMPL,SLO,15.47,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,16.0,Tomona TAKAO,JPN,15.47,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,19.0,Mattea PÖTZI,AUT,15.56,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,20.0,Camilla MORONI,ITA,17.45,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,21.0,Ina PLASSOUX DJIGA,FRA,19.05,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,22.0,Lynn VAN DER MEER,NED,22.73,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,23.0,Lucija TARKUS,SLO,23.86,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,24.0,Noa SHIRAN,ISR,24.37,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
2024,IFSC World Cup Koper 2024,Lead,Women,Qualification,Qualification,25.0,Jennifer Eucharia BUCKLEY,SLO,24.74,,2024-09-06,2024-09-07,2025-08-22T11:54:38.437812
